account_id,account_code,account_name,region,arr_segment,month,avg_active_users,total_logins,total_feature_a_events,total_feature_b_events
173,A0173,Company 0173,Europe,Mid-Market,2023-02,35.6,688,574,171
173,A0173,Company 0173,Europe,Mid-Market,2023-03,30.5,102,106,137
173,A0173,Company 0173,Europe,Mid-Market,2023-04,32.6666666666667,325,125,73
173,A0173,Company 0173,Europe,Mid-Market,2023-06,40.7777777777778,1029,477,470
173,A0173,Company 0173,Europe,Mid-Market,2023-07,46.125,1205,552,493
173,A0173,Company 0173,Europe,Mid-Market,2023-08,32.3333333333333,386,293,182
173,A0173,Company 0173,Europe,Mid-Market,2023-09,32.4,629,646,168
173,A0173,Company 0173,Europe,Mid-Market,2023-10,44.8,883,432,160
173,A0173,Company 0173,Europe,Mid-Market,2023-11,37.5,267,322,100
173,A0173,Company 0173,Europe,Mid-Market,2023-12,28.0,736,280,268
173,A0173,Company 0173,Europe,Mid-Market,2024-01,32.5,414,265,280
173,A0173,Company 0173,Europe,Mid-Market,2024-02,31.3333333333333,627,739,143
173,A0173,Company 0173,Europe,Mid-Market,2024-03,40.1666666666667,883,371,248
173,A0173,Company 0173,Europe,Mid-Market,2024-04,40.5,541,468,349
173,A0173,Company 0173,Europe,Mid-Market,2024-05,60.0,428,124,104
173,A0173,Company 0173,Europe,Mid-Market,2024-06,36.375,1058,747,210
173,A0173,Company 0173,Europe,Mid-Market,2024-07,36.0,837,376,268
173,A0173,Company 0173,Europe,Mid-Market,2024-08,40.8,608,274,324
173,A0173,Company 0173,Europe,Mid-Market,2024-09,42.4444444444444,1572,735,347
173,A0173,Company 0173,Europe,Mid-Market,2024-10,38.75,482,336,374
173,A0173,Company 0173,Europe,Mid-Market,2024-11,28.1666666666667,972,374,270
173,A0173,Company 0173,Europe,Mid-Market,2024-12,41.1666666666667,847,381,153
174,A0174,Company 0174,APAC,Mid-Market,2023-01,39.5,783,168,105
174,A0174,Company 0174,APAC,Mid-Market,2023-02,48.4285714285714,756,453,153
174,A0174,Company 0174,APAC,Mid-Market,2023-03,49.25,644,405,202
174,A0174,Company 0174,APAC,Mid-Market,2023-04,38.0,460,349,140
174,A0174,Company 0174,APAC,Mid-Market,2023-05,40.0,210,453,108
174,A0174,Company 0174,APAC,Mid-Market,2023-06,33.6,436,265,191
174,A0174,Company 0174,APAC,Mid-Market,2023-07,36.8,896,521,150
174,A0174,Company 0174,APAC,Mid-Market,2023-08,45.0,208,5,29
174,A0174,Company 0174,APAC,Mid-Market,2023-09,34.3333333333333,427,280,43
174,A0174,Company 0174,APAC,Mid-Market,2023-10,37.0,467,487,302
174,A0174,Company 0174,APAC,Mid-Market,2023-11,44.3333333333333,560,161,152
174,A0174,Company 0174,APAC,Mid-Market,2023-12,42.1666666666667,1008,521,262
174,A0174,Company 0174,APAC,Mid-Market,2024-01,41.75,303,213,109
174,A0174,Company 0174,APAC,Mid-Market,2024-02,31.75,654,185,180
174,A0174,Company 0174,APAC,Mid-Market,2024-03,32.5714285714286,1120,467,347
174,A0174,Company 0174,APAC,Mid-Market,2024-04,18.75,769,224,160
174,A0174,Company 0174,APAC,Mid-Market,2024-05,27.3333333333333,1219,542,332
174,A0174,Company 0174,APAC,Mid-Market,2024-06,42.5,559,274,173
174,A0174,Company 0174,APAC,Mid-Market,2024-07,38.3333333333333,1085,583,354
174,A0174,Company 0174,APAC,Mid-Market,2024-08,32.3333333333333,862,552,336
174,A0174,Company 0174,APAC,Mid-Market,2024-09,44.5,1091,568,287
174,A0174,Company 0174,APAC,Mid-Market,2024-10,44.0,407,296,73
174,A0174,Company 0174,APAC,Mid-Market,2024-11,31.25,387,371,89
174,A0174,Company 0174,APAC,Mid-Market,2024-12,37.8888888888889,1014,919,365
175,A0175,Company 0175,North America,SMB,2023-01,10.0,139,65,25
175,A0175,Company 0175,North America,SMB,2023-02,9.8,121,132,53
175,A0175,Company 0175,North America,SMB,2023-03,10.5,188,98,104
175,A0175,Company 0175,North America,SMB,2023-04,7.0,217,127,47
175,A0175,Company 0175,North America,SMB,2023-05,5.5,56,84,24
175,A0175,Company 0175,North America,SMB,2023-06,7.0,119,112,14
175,A0175,Company 0175,North America,SMB,2023-07,8.33333333333333,54,53,8
175,A0175,Company 0175,North America,SMB,2023-08,7.28571428571429,339,64,50
175,A0175,Company 0175,North America,SMB,2023-09,9.33333333333333,72,57,34
175,A0175,Company 0175,North America,SMB,2023-10,7.6,64,53,47
175,A0175,Company 0175,North America,SMB,2023-11,13.0,60,45,7
175,A0175,Company 0175,North America,SMB,2023-12,13.3333333333333,120,61,17
175,A0175,Company 0175,North America,SMB,2024-01,9.0,142,123,38
175,A0175,Company 0175,North America,SMB,2024-02,9.33333333333333,23,19,23
175,A0175,Company 0175,North America,SMB,2024-03,9.2,122,126,31
175,A0175,Company 0175,North America,SMB,2024-04,10.0,47,59,16
175,A0175,Company 0175,North America,SMB,2024-05,10.0,40,9,5
175,A0175,Company 0175,North America,SMB,2024-06,9.33333333333333,260,307,113
175,A0175,Company 0175,North America,SMB,2024-07,8.71428571428571,180,80,64
175,A0175,Company 0175,North America,SMB,2024-08,6.66666666666667,142,83,55
175,A0175,Company 0175,North America,SMB,2024-09,8.2,327,180,148
175,A0175,Company 0175,North America,SMB,2024-10,11.0,128,53,65
175,A0175,Company 0175,North America,SMB,2024-11,7.25,156,104,28
175,A0175,Company 0175,North America,SMB,2024-12,10.8571428571429,155,132,40
176,A0176,Company 0176,North America,SMB,2023-01,7.625,394,188,72
176,A0176,Company 0176,North America,SMB,2023-02,9.0,56,29,19
176,A0176,Company 0176,North America,SMB,2023-03,9.88888888888889,345,146,148
176,A0176,Company 0176,North America,SMB,2023-04,13.5,22,23,11
176,A0176,Company 0176,North America,SMB,2023-05,7.25,153,60,46
176,A0176,Company 0176,North America,SMB,2023-06,9.0,42,19,6
176,A0176,Company 0176,North America,SMB,2023-07,10.0,146,114,78
176,A0176,Company 0176,North America,SMB,2023-08,10.0,205,186,62
176,A0176,Company 0176,North America,SMB,2023-09,5.0,93,55,23
176,A0176,Company 0176,North America,SMB,2023-10,7.85714285714286,215,97,114
176,A0176,Company 0176,North America,SMB,2023-11,7.71428571428571,247,132,50
176,A0176,Company 0176,North America,SMB,2023-12,10.125,324,161,48
176,A0176,Company 0176,North America,SMB,2024-01,6.66666666666667,69,87,53
176,A0176,Company 0176,North America,SMB,2024-02,11.0,72,71,7
176,A0176,Company 0176,North America,SMB,2024-03,8.6,334,228,74
176,A0176,Company 0176,North America,SMB,2024-04,7.0,147,52,56
176,A0176,Company 0176,North America,SMB,2024-05,5.66666666666667,141,30,33
176,A0176,Company 0176,North America,SMB,2024-06,13.0,72,70,27
176,A0176,Company 0176,North America,SMB,2024-07,8.0,100,48,9
176,A0176,Company 0176,North America,SMB,2024-08,9.0,162,102,76
176,A0176,Company 0176,North America,SMB,2024-09,9.2,164,146,37
176,A0176,Company 0176,North America,SMB,2024-10,11.1666666666667,114,73,69
176,A0176,Company 0176,North America,SMB,2024-11,3.5,23,73,36
176,A0176,Company 0176,North America,SMB,2024-12,9.6,140,58,31
177,A0177,Company 0177,APAC,Enterprise,2023-01,126.25,976,1617,444
177,A0177,Company 0177,APAC,Enterprise,2023-02,175.0,1122,129,83
177,A0177,Company 0177,APAC,Enterprise,2023-03,120.0,1976,422,787
177,A0177,Company 0177,APAC,Enterprise,2023-04,85.6666666666667,2009,570,328
177,A0177,Company 0177,APAC,Enterprise,2023-05,82.0,1505,1183,949
177,A0177,Company 0177,APAC,Enterprise,2023-06,120.6,3007,1844,577
177,A0177,Company 0177,APAC,Enterprise,2023-07,137.5,1982,1421,266
177,A0177,Company 0177,APAC,Enterprise,2023-08,115.666666666667,2131,427,259
177,A0177,Company 0177,APAC,Enterprise,2023-09,118.142857142857,2338,3458,946
177,A0177,Company 0177,APAC,Enterprise,2023-10,103.4,1883,2102,709
177,A0177,Company 0177,APAC,Enterprise,2023-11,137.6,2215,988,946
177,A0177,Company 0177,APAC,Enterprise,2023-12,109.857142857143,4114,2126,783
177,A0177,Company 0177,APAC,Enterprise,2024-01,162.5,1166,853,591
177,A0177,Company 0177,APAC,Enterprise,2024-02,138.0,3192,815,544
177,A0177,Company 0177,APAC,Enterprise,2024-03,117.25,1963,1190,441
177,A0177,Company 0177,APAC,Enterprise,2024-04,189.666666666667,1230,801,197
177,A0177,Company 0177,APAC,Enterprise,2024-05,122.714285714286,2848,1611,727
177,A0177,Company 0177,APAC,Enterprise,2024-06,108.363636363636,4153,3247,1547
177,A0177,Company 0177,APAC,Enterprise,2024-07,139.833333333333,2972,1435,736
177,A0177,Company 0177,APAC,Enterprise,2024-08,132.857142857143,4592,2707,542
177,A0177,Company 0177,APAC,Enterprise,2024-09,182.5,875,172,124
177,A0177,Company 0177,APAC,Enterprise,2024-10,130.8,3310,702,426
177,A0177,Company 0177,APAC,Enterprise,2024-11,115.571428571429,2247,1699,1545
177,A0177,Company 0177,APAC,Enterprise,2024-12,115.333333333333,3003,1775,794
178,A0178,Company 0178,APAC,SMB,2023-01,7.83333333333333,162,121,41
178,A0178,Company 0178,APAC,SMB,2023-02,9.0,94,87,8
178,A0178,Company 0178,APAC,SMB,2023-03,3.0,96,14,10
178,A0178,Company 0178,APAC,SMB,2023-04,6.71428571428571,133,164,44
178,A0178,Company 0178,APAC,SMB,2023-05,13.0,157,37,11
178,A0178,Company 0178,APAC,SMB,2023-06,7.8,85,76,47
178,A0178,Company 0178,APAC,SMB,2023-07,11.375,280,111,66
178,A0178,Company 0178,APAC,SMB,2023-08,11.0,119,42,27
178,A0178,Company 0178,APAC,SMB,2023-09,7.4,186,32,31
178,A0178,Company 0178,APAC,SMB,2023-10,8.0,114,62,32
178,A0178,Company 0178,APAC,SMB,2023-11,7.75,96,100,58
178,A0178,Company 0178,APAC,SMB,2023-12,7.2,169,53,53
178,A0178,Company 0178,APAC,SMB,2024-01,11.0,89,88,45
178,A0178,Company 0178,APAC,SMB,2024-02,9.375,209,175,70
178,A0178,Company 0178,APAC,SMB,2024-03,9.57142857142857,168,110,47
178,A0178,Company 0178,APAC,SMB,2024-04,7.0,48,53,47
178,A0178,Company 0178,APAC,SMB,2024-05,9.0,144,85,56
178,A0178,Company 0178,APAC,SMB,2024-06,6.5,47,19,27
178,A0178,Company 0178,APAC,SMB,2024-07,9.85714285714286,206,175,29
178,A0178,Company 0178,APAC,SMB,2024-08,11.0,123,55,19
178,A0178,Company 0178,APAC,SMB,2024-09,8.625,222,144,84
178,A0178,Company 0178,APAC,SMB,2024-10,9.6,104,66,45
178,A0178,Company 0178,APAC,SMB,2024-11,9.42857142857143,93,141,70
178,A0178,Company 0178,APAC,SMB,2024-12,9.6,252,76,46
179,A0179,Company 0179,Europe,SMB,2023-01,11.1666666666667,136,82,79
179,A0179,Company 0179,Europe,SMB,2023-02,10.0,74,76,15
179,A0179,Company 0179,Europe,SMB,2023-03,9.4,154,114,38
179,A0179,Company 0179,Europe,SMB,2023-04,6.66666666666667,137,66,25
179,A0179,Company 0179,Europe,SMB,2023-05,8.85714285714286,227,103,40
179,A0179,Company 0179,Europe,SMB,2023-06,10.5,105,29,33
179,A0179,Company 0179,Europe,SMB,2023-07,8.5,26,25,34
179,A0179,Company 0179,Europe,SMB,2023-08,6.2,115,88,51
179,A0179,Company 0179,Europe,SMB,2023-09,8.75,91,93,19
179,A0179,Company 0179,Europe,SMB,2023-10,8.0,74,70,7
179,A0179,Company 0179,Europe,SMB,2023-11,11.0,255,33,47
179,A0179,Company 0179,Europe,SMB,2023-12,10.3333333333333,196,95,22
179,A0179,Company 0179,Europe,SMB,2024-01,7.4,141,82,27
179,A0179,Company 0179,Europe,SMB,2024-02,11.6666666666667,155,75,73
179,A0179,Company 0179,Europe,SMB,2024-03,6.66666666666667,210,70,51
179,A0179,Company 0179,Europe,SMB,2024-04,8.0,249,186,54
179,A0179,Company 0179,Europe,SMB,2024-05,11.0,110,52,38
179,A0179,Company 0179,Europe,SMB,2024-06,12.4,106,63,46
179,A0179,Company 0179,Europe,SMB,2024-07,9.0,369,212,63
179,A0179,Company 0179,Europe,SMB,2024-08,7.2,107,34,37
179,A0179,Company 0179,Europe,SMB,2024-09,7.25,185,32,40
179,A0179,Company 0179,Europe,SMB,2024-10,7.44444444444444,212,172,102
179,A0179,Company 0179,Europe,SMB,2024-11,7.6,130,87,25
179,A0179,Company 0179,Europe,SMB,2024-12,7.16666666666667,156,99,38
181,A0181,Company 0181,APAC,SMB,2023-01,7.6,111,66,66
181,A0181,Company 0181,APAC,SMB,2023-02,8.14285714285714,199,151,88
181,A0181,Company 0181,APAC,SMB,2023-03,8.0,251,146,33
181,A0181,Company 0181,APAC,SMB,2023-04,7.28571428571429,251,132,53
181,A0181,Company 0181,APAC,SMB,2023-05,6.71428571428571,67,90,68
181,A0181,Company 0181,APAC,SMB,2023-06,11.0,55,115,24
181,A0181,Company 0181,APAC,SMB,2023-07,8.625,254,143,42
181,A0181,Company 0181,APAC,SMB,2023-08,10.0,90,150,19
181,A0181,Company 0181,APAC,SMB,2023-09,9.5,118,94,21
181,A0181,Company 0181,APAC,SMB,2023-10,6.25,90,93,71
181,A0181,Company 0181,APAC,SMB,2023-11,11.8,314,246,82
181,A0181,Company 0181,APAC,SMB,2023-12,7.66666666666667,147,85,16
181,A0181,Company 0181,APAC,SMB,2024-01,8.33333333333333,117,99,36
181,A0181,Company 0181,APAC,SMB,2024-02,7.14285714285714,204,109,62
181,A0181,Company 0181,APAC,SMB,2024-03,8.0,203,100,23
181,A0181,Company 0181,APAC,SMB,2024-04,12.625,181,145,86
181,A0181,Company 0181,APAC,SMB,2024-05,9.75,101,128,49
181,A0181,Company 0181,APAC,SMB,2024-06,10.2,154,55,76
181,A0181,Company 0181,APAC,SMB,2024-07,8.0,181,82,30
181,A0181,Company 0181,APAC,SMB,2024-08,12.0,24,76,12
181,A0181,Company 0181,APAC,SMB,2024-09,13.0,110,24,58
181,A0181,Company 0181,APAC,SMB,2024-10,7.0,84,33,21
181,A0181,Company 0181,APAC,SMB,2024-11,9.66666666666667,263,118,59
181,A0181,Company 0181,APAC,SMB,2024-12,14.0,42,6,15
182,A0182,Company 0182,North America,Mid-Market,2023-01,21.5,233,139,83
182,A0182,Company 0182,North America,Mid-Market,2023-02,37.3333333333333,651,185,36
182,A0182,Company 0182,North America,Mid-Market,2023-03,40.6666666666667,486,157,57
182,A0182,Company 0182,North America,Mid-Market,2023-04,38.5714285714286,871,695,356
182,A0182,Company 0182,North America,Mid-Market,2023-05,41.25,563,239,206
182,A0182,Company 0182,North America,Mid-Market,2023-06,39.6666666666667,400,98,53
182,A0182,Company 0182,North America,Mid-Market,2023-07,41.2222222222222,1279,858,485
182,A0182,Company 0182,North America,Mid-Market,2023-08,35.6,689,708,152
182,A0182,Company 0182,North America,Mid-Market,2023-09,29.6666666666667,748,694,189
182,A0182,Company 0182,North America,Mid-Market,2023-10,45.5,367,265,188
182,A0182,Company 0182,North America,Mid-Market,2023-11,37.5,379,166,229
182,A0182,Company 0182,North America,Mid-Market,2023-12,35.0,482,275,202
182,A0182,Company 0182,North America,Mid-Market,2024-01,47.0,703,161,123
182,A0182,Company 0182,North America,Mid-Market,2024-02,25.75,541,361,148
182,A0182,Company 0182,North America,Mid-Market,2024-03,48.8333333333333,487,317,221
182,A0182,Company 0182,North America,Mid-Market,2024-04,44.25,514,336,122
182,A0182,Company 0182,North America,Mid-Market,2024-05,45.6666666666667,377,537,196
182,A0182,Company 0182,North America,Mid-Market,2024-06,39.0,857,547,365
182,A0182,Company 0182,North America,Mid-Market,2024-07,38.2,782,380,165
182,A0182,Company 0182,North America,Mid-Market,2024-08,32.625,772,850,366
182,A0182,Company 0182,North America,Mid-Market,2024-09,44.4,857,335,137
182,A0182,Company 0182,North America,Mid-Market,2024-10,28.2857142857143,839,540,296
182,A0182,Company 0182,North America,Mid-Market,2024-11,34.8333333333333,1272,407,187
182,A0182,Company 0182,North America,Mid-Market,2024-12,23.0,171,140,141
185,A0185,Company 0185,North America,SMB,2023-01,8.66666666666667,229,110,90
185,A0185,Company 0185,North America,SMB,2023-02,9.66666666666667,150,87,59
185,A0185,Company 0185,North America,SMB,2023-03,10.8571428571429,268,140,83
185,A0185,Company 0185,North America,SMB,2023-04,10.6666666666667,109,89,18
185,A0185,Company 0185,North America,SMB,2023-05,10.2857142857143,237,136,49
185,A0185,Company 0185,North America,SMB,2023-06,9.5,334,82,38
185,A0185,Company 0185,North America,SMB,2023-07,12.5,73,26,24
185,A0185,Company 0185,North America,SMB,2023-08,8.5,15,91,12
185,A0185,Company 0185,North America,SMB,2023-09,8.0,275,150,32
185,A0185,Company 0185,North America,SMB,2023-10,8.33333333333333,160,126,80
185,A0185,Company 0185,North America,SMB,2023-11,7.0,229,79,42
185,A0185,Company 0185,North America,SMB,2023-12,10.0,191,241,100
185,A0185,Company 0185,North America,SMB,2024-01,8.0,101,81,40
185,A0185,Company 0185,North America,SMB,2024-02,10.1428571428571,242,132,54
185,A0185,Company 0185,North America,SMB,2024-03,9.25,138,73,104
185,A0185,Company 0185,North America,SMB,2024-04,10.5,118,94,60
185,A0185,Company 0185,North America,SMB,2024-05,10.5,136,77,15
185,A0185,Company 0185,North America,SMB,2024-06,8.5,80,51,6
185,A0185,Company 0185,North America,SMB,2024-07,7.25,133,60,26
185,A0185,Company 0185,North America,SMB,2024-08,4.0,72,42,23
185,A0185,Company 0185,North America,SMB,2024-09,9.83333333333333,186,87,47
185,A0185,Company 0185,North America,SMB,2024-10,9.33333333333333,117,53,17
185,A0185,Company 0185,North America,SMB,2024-11,10.3333333333333,120,37,48
185,A0185,Company 0185,North America,SMB,2024-12,12.3333333333333,80,98,43
186,A0186,Company 0186,APAC,Mid-Market,2023-01,38.0,550,424,78
186,A0186,Company 0186,APAC,Mid-Market,2023-02,33.5,523,451,246
186,A0186,Company 0186,APAC,Mid-Market,2023-03,44.0,214,229,68
186,A0186,Company 0186,APAC,Mid-Market,2023-04,28.75,676,232,256
186,A0186,Company 0186,APAC,Mid-Market,2023-05,47.4,450,347,74
186,A0186,Company 0186,APAC,Mid-Market,2023-06,44.6666666666667,353,147,155
186,A0186,Company 0186,APAC,Mid-Market,2023-07,36.3333333333333,833,301,336
186,A0186,Company 0186,APAC,Mid-Market,2023-08,50.0,735,331,215
186,A0186,Company 0186,APAC,Mid-Market,2023-09,40.0,539,430,197
186,A0186,Company 0186,APAC,Mid-Market,2023-10,49.2857142857143,1648,446,247
186,A0186,Company 0186,APAC,Mid-Market,2023-11,36.7777777777778,1145,974,353
186,A0186,Company 0186,APAC,Mid-Market,2023-12,42.25,1040,518,495
186,A0186,Company 0186,APAC,Mid-Market,2024-01,42.0,1082,450,362
186,A0186,Company 0186,APAC,Mid-Market,2024-02,47.75,457,214,207
186,A0186,Company 0186,APAC,Mid-Market,2024-03,54.0,174,159,74
186,A0186,Company 0186,APAC,Mid-Market,2024-04,41.0,112,51,41
186,A0186,Company 0186,APAC,Mid-Market,2024-05,31.3333333333333,469,274,148
186,A0186,Company 0186,APAC,Mid-Market,2024-06,39.5,560,334,151
186,A0186,Company 0186,APAC,Mid-Market,2024-07,51.25,840,589,345
186,A0186,Company 0186,APAC,Mid-Market,2024-08,37.4285714285714,724,369,174
186,A0186,Company 0186,APAC,Mid-Market,2024-09,29.8,528,359,202
186,A0186,Company 0186,APAC,Mid-Market,2024-10,29.6,819,348,189
186,A0186,Company 0186,APAC,Mid-Market,2024-11,28.25,482,509,174
186,A0186,Company 0186,APAC,Mid-Market,2024-12,35.8,639,586,98
187,A0187,Company 0187,APAC,SMB,2023-01,6.0,41,58,24
187,A0187,Company 0187,APAC,SMB,2023-02,8.5,120,86,50
187,A0187,Company 0187,APAC,SMB,2023-03,8.0,229,188,75
187,A0187,Company 0187,APAC,SMB,2023-04,8.22222222222222,272,243,108
187,A0187,Company 0187,APAC,SMB,2023-05,6.75,200,72,19
187,A0187,Company 0187,APAC,SMB,2023-06,13.0,130,114,35
187,A0187,Company 0187,APAC,SMB,2023-07,13.6666666666667,127,63,26
187,A0187,Company 0187,APAC,SMB,2023-08,9.0,191,210,60
187,A0187,Company 0187,APAC,SMB,2023-09,9.5,238,137,47
187,A0187,Company 0187,APAC,SMB,2023-10,6.66666666666667,130,35,41
187,A0187,Company 0187,APAC,SMB,2023-11,6.83333333333333,226,166,39
187,A0187,Company 0187,APAC,SMB,2023-12,9.8,134,98,54
187,A0187,Company 0187,APAC,SMB,2024-01,11.5,120,75,30
187,A0187,Company 0187,APAC,SMB,2024-02,8.0,109,93,26
187,A0187,Company 0187,APAC,SMB,2024-03,9.5,104,109,35
187,A0187,Company 0187,APAC,SMB,2024-04,7.625,247,159,72
187,A0187,Company 0187,APAC,SMB,2024-05,11.25,197,30,43
187,A0187,Company 0187,APAC,SMB,2024-06,8.0,169,107,77
187,A0187,Company 0187,APAC,SMB,2024-07,6.0,83,52,17
187,A0187,Company 0187,APAC,SMB,2024-08,8.8,178,112,44
187,A0187,Company 0187,APAC,SMB,2024-09,9.0,175,125,54
187,A0187,Company 0187,APAC,SMB,2024-10,9.2,95,50,22
187,A0187,Company 0187,APAC,SMB,2024-11,7.25,100,61,30
187,A0187,Company 0187,APAC,SMB,2024-12,7.5,212,56,58
188,A0188,Company 0188,North America,Mid-Market,2023-01,41.6,421,493,152
188,A0188,Company 0188,North America,Mid-Market,2023-02,31.875,659,615,444
188,A0188,Company 0188,North America,Mid-Market,2023-03,39.0,726,564,133
188,A0188,Company 0188,North America,Mid-Market,2023-04,35.0,125,193,149
188,A0188,Company 0188,North America,Mid-Market,2023-05,17.25,496,183,73
188,A0188,Company 0188,North America,Mid-Market,2023-06,33.75,1144,690,242
188,A0188,Company 0188,North America,Mid-Market,2023-07,28.6,862,502,211
188,A0188,Company 0188,North America,Mid-Market,2023-08,43.5,848,576,278
188,A0188,Company 0188,North America,Mid-Market,2023-09,36.25,1296,632,255
188,A0188,Company 0188,North America,Mid-Market,2023-10,51.5,282,191,59
188,A0188,Company 0188,North America,Mid-Market,2023-11,47.25,439,223,72
188,A0188,Company 0188,North America,Mid-Market,2023-12,36.25,560,426,188
188,A0188,Company 0188,North America,Mid-Market,2024-01,36.75,318,264,96
188,A0188,Company 0188,North America,Mid-Market,2024-02,35.5,526,300,123
188,A0188,Company 0188,North America,Mid-Market,2024-03,41.75,759,863,291
188,A0188,Company 0188,North America,Mid-Market,2024-04,26.0,1041,567,182
188,A0188,Company 0188,North America,Mid-Market,2024-05,50.5,279,74,55
188,A0188,Company 0188,North America,Mid-Market,2024-06,47.6666666666667,264,357,156
188,A0188,Company 0188,North America,Mid-Market,2024-07,33.5714285714286,1158,674,183
188,A0188,Company 0188,North America,Mid-Market,2024-08,35.7142857142857,845,728,242
188,A0188,Company 0188,North America,Mid-Market,2024-09,33.5,483,342,156
188,A0188,Company 0188,North America,Mid-Market,2024-10,27.0,594,230,61
188,A0188,Company 0188,North America,Mid-Market,2024-11,34.0,256,155,65
188,A0188,Company 0188,North America,Mid-Market,2024-12,34.4,876,701,164
189,A0189,Company 0189,LATAM,Mid-Market,2023-01,41.5,872,645,174
189,A0189,Company 0189,LATAM,Mid-Market,2023-02,36.5,944,726,393
189,A0189,Company 0189,LATAM,Mid-Market,2023-03,35.5,176,188,255
189,A0189,Company 0189,LATAM,Mid-Market,2023-04,35.3333333333333,1158,653,307
189,A0189,Company 0189,LATAM,Mid-Market,2023-05,47.4,630,250,351
189,A0189,Company 0189,LATAM,Mid-Market,2023-06,34.0,1245,510,169
189,A0189,Company 0189,LATAM,Mid-Market,2023-07,33.0,400,189,59
189,A0189,Company 0189,LATAM,Mid-Market,2023-08,36.25,311,251,147
189,A0189,Company 0189,LATAM,Mid-Market,2023-09,30.0,617,191,148
189,A0189,Company 0189,LATAM,Mid-Market,2023-10,37.5,207,100,56
189,A0189,Company 0189,LATAM,Mid-Market,2023-11,35.5,1136,675,530
189,A0189,Company 0189,LATAM,Mid-Market,2023-12,46.2,634,292,137
189,A0189,Company 0189,LATAM,Mid-Market,2024-01,37.3333333333333,268,226,94
189,A0189,Company 0189,LATAM,Mid-Market,2024-02,42.6666666666667,579,471,334
189,A0189,Company 0189,LATAM,Mid-Market,2024-03,38.25,644,436,413
189,A0189,Company 0189,LATAM,Mid-Market,2024-04,39.6,667,322,197
189,A0189,Company 0189,LATAM,Mid-Market,2024-05,30.0,627,250,82
189,A0189,Company 0189,LATAM,Mid-Market,2024-06,29.0,406,258,79
189,A0189,Company 0189,LATAM,Mid-Market,2024-07,37.5,130,155,147
189,A0189,Company 0189,LATAM,Mid-Market,2024-08,34.6363636363636,1343,1089,290
189,A0189,Company 0189,LATAM,Mid-Market,2024-09,45.3333333333333,588,354,103
189,A0189,Company 0189,LATAM,Mid-Market,2024-10,42.2,715,96,170
189,A0189,Company 0189,LATAM,Mid-Market,2024-11,36.4,932,406,119
189,A0189,Company 0189,LATAM,Mid-Market,2024-12,47.5,214,227,170
190,A0190,Company 0190,North America,Enterprise,2023-01,136.75,3629,2321,1418
190,A0190,Company 0190,North America,Enterprise,2023-02,148.666666666667,1279,889,409
190,A0190,Company 0190,North America,Enterprise,2023-03,100.333333333333,2653,1793,732
190,A0190,Company 0190,North America,Enterprise,2023-04,99.6666666666667,1560,1904,886
190,A0190,Company 0190,North America,Enterprise,2023-05,131.0,1190,1271,939
190,A0190,Company 0190,North America,Enterprise,2023-06,155.0,1334,869,270
190,A0190,Company 0190,North America,Enterprise,2023-07,119.666666666667,840,795,321
190,A0190,Company 0190,North America,Enterprise,2023-08,141.0,4211,2037,1173
190,A0190,Company 0190,North America,Enterprise,2023-09,136.0,4431,2381,836
190,A0190,Company 0190,North America,Enterprise,2023-10,154.5,690,220,578
190,A0190,Company 0190,North America,Enterprise,2023-11,115.75,2740,752,553
190,A0190,Company 0190,North America,Enterprise,2023-12,194.0,1567,433,459
190,A0190,Company 0190,North America,Enterprise,2024-01,122.5,1228,589,742
190,A0190,Company 0190,North America,Enterprise,2024-02,127.2,3076,967,1231
190,A0190,Company 0190,North America,Enterprise,2024-03,122.666666666667,1115,774,404
190,A0190,Company 0190,North America,Enterprise,2024-04,114.75,1807,1040,298
190,A0190,Company 0190,North America,Enterprise,2024-05,132.166666666667,1876,950,556
190,A0190,Company 0190,North America,Enterprise,2024-06,127.4,3364,965,950
190,A0190,Company 0190,North America,Enterprise,2024-07,113.666666666667,2990,1706,375
190,A0190,Company 0190,North America,Enterprise,2024-08,136.5,510,668,313
190,A0190,Company 0190,North America,Enterprise,2024-09,118.428571428571,2343,1026,742
190,A0190,Company 0190,North America,Enterprise,2024-10,120.285714285714,2879,2230,639
190,A0190,Company 0190,North America,Enterprise,2024-11,104.166666666667,2168,1529,820
190,A0190,Company 0190,North America,Enterprise,2024-12,123.4,3054,1396,739
192,A0192,Company 0192,LATAM,SMB,2023-01,9.0,126,96,36
192,A0192,Company 0192,LATAM,SMB,2023-02,10.2,292,103,61
192,A0192,Company 0192,LATAM,SMB,2023-03,9.6,122,135,53
192,A0192,Company 0192,LATAM,SMB,2023-04,6.2,112,49,33
192,A0192,Company 0192,LATAM,SMB,2023-05,9.28571428571429,271,147,31
192,A0192,Company 0192,LATAM,SMB,2023-06,9.0,219,142,102
192,A0192,Company 0192,LATAM,SMB,2023-07,10.4,136,124,63
192,A0192,Company 0192,LATAM,SMB,2023-08,7.8,121,64,62
192,A0192,Company 0192,LATAM,SMB,2023-09,10.1666666666667,137,105,20
192,A0192,Company 0192,LATAM,SMB,2023-10,7.5,196,68,28
192,A0192,Company 0192,LATAM,SMB,2023-11,6.0,197,85,125
192,A0192,Company 0192,LATAM,SMB,2023-12,11.6666666666667,86,33,27
192,A0192,Company 0192,LATAM,SMB,2024-01,10.8571428571429,217,168,59
