account_id,account_code,account_name,region,arr_segment,month,revenue_paid,revenue_overdue,revenue_written_off,invoice_count
111,A0111,Company 0111,Europe,SMB,2023-04,273.0,0,0,1
111,A0111,Company 0111,Europe,SMB,2023-05,0,315.0,0,1
111,A0111,Company 0111,Europe,SMB,2023-06,573.0,0,0,2
111,A0111,Company 0111,Europe,SMB,2023-08,822.0,0,0,3
111,A0111,Company 0111,Europe,SMB,2023-10,252.0,864.0,0,4
111,A0111,Company 0111,Europe,SMB,2024-03,561.0,0,0,2
111,A0111,Company 0111,Europe,SMB,2024-04,306.0,0,0,1
111,A0111,Company 0111,Europe,SMB,2024-06,255.0,0,0,1
111,A0111,Company 0111,Europe,SMB,2024-08,582.0,0,0,2
111,A0111,Company 0111,Europe,SMB,2024-10,342.0,270.0,0,2
111,A0111,Company 0111,Europe,SMB,2024-11,264.0,0,0,1
111,A0111,Company 0111,Europe,SMB,2024-12,294.0,0,0,1
119,A0119,Company 0119,North America,Mid-Market,2023-01,2652.0,0,0,2
119,A0119,Company 0119,North America,Mid-Market,2023-02,984.0,0,0,1
119,A0119,Company 0119,North America,Mid-Market,2023-03,1428.0,0,0,1
119,A0119,Company 0119,North America,Mid-Market,2023-04,3456.0,0,0,3
119,A0119,Company 0119,North America,Mid-Market,2023-08,1044.0,0,0,1
119,A0119,Company 0119,North America,Mid-Market,2023-09,1236.0,0,0,1
119,A0119,Company 0119,North America,Mid-Market,2023-11,2340.0,1200.0,0,3
119,A0119,Company 0119,North America,Mid-Market,2023-12,972.0,0,0,1
119,A0119,Company 0119,North America,Mid-Market,2024-02,2352.0,0,0,2
119,A0119,Company 0119,North America,Mid-Market,2024-03,1380.0,0,0,1
119,A0119,Company 0119,North America,Mid-Market,2024-04,1140.0,1440.0,0,2
119,A0119,Company 0119,North America,Mid-Market,2024-05,1116.0,0,0,1
119,A0119,Company 0119,North America,Mid-Market,2024-06,1044.0,0,0,1
119,A0119,Company 0119,North America,Mid-Market,2024-08,1416.0,972.0,0,2
119,A0119,Company 0119,North America,Mid-Market,2024-09,1128.0,0,0,1
119,A0119,Company 0119,North America,Mid-Market,2024-10,2124.0,0,0,2
121,A0121,Company 0121,LATAM,SMB,2023-01,660.0,321.0,0,3
121,A0121,Company 0121,LATAM,SMB,2023-03,294.0,0,0,1
121,A0121,Company 0121,LATAM,SMB,2023-04,0,318.0,0,1
121,A0121,Company 0121,LATAM,SMB,2023-05,555.0,0,0,2
121,A0121,Company 0121,LATAM,SMB,2023-07,294.0,249.0,0,2
121,A0121,Company 0121,LATAM,SMB,2023-08,357.0,0,0,1
121,A0121,Company 0121,LATAM,SMB,2023-10,318.0,0,0,1
121,A0121,Company 0121,LATAM,SMB,2023-12,243.0,0,0,1
121,A0121,Company 0121,LATAM,SMB,2024-01,249.0,0,0,1
121,A0121,Company 0121,LATAM,SMB,2024-04,591.0,0,0,2
121,A0121,Company 0121,LATAM,SMB,2024-05,294.0,0,0,1
121,A0121,Company 0121,LATAM,SMB,2024-06,549.0,0,0,2
121,A0121,Company 0121,LATAM,SMB,2024-07,273.0,0,0,1
121,A0121,Company 0121,LATAM,SMB,2024-09,273.0,0,0,1
121,A0121,Company 0121,LATAM,SMB,2024-10,564.0,327.0,0,3
121,A0121,Company 0121,LATAM,SMB,2024-11,339.0,0,0,1
121,A0121,Company 0121,LATAM,SMB,2024-12,0,285.0,0,1
123,A0123,Company 0123,APAC,Mid-Market,2023-01,972.0,0,0,1
123,A0123,Company 0123,APAC,Mid-Market,2023-03,1308.0,0,0,1
123,A0123,Company 0123,APAC,Mid-Market,2023-04,1404.0,1404.0,0,2
123,A0123,Company 0123,APAC,Mid-Market,2023-06,1392.0,0,0,1
123,A0123,Company 0123,APAC,Mid-Market,2023-08,3600.0,0,0,3
123,A0123,Company 0123,APAC,Mid-Market,2023-09,0,1356.0,0,1
123,A0123,Company 0123,APAC,Mid-Market,2023-10,0,1284.0,0,1
123,A0123,Company 0123,APAC,Mid-Market,2023-11,1332.0,0,0,1
123,A0123,Company 0123,APAC,Mid-Market,2024-03,1068.0,1068.0,0,2
123,A0123,Company 0123,APAC,Mid-Market,2024-05,3588.0,0,0,3
123,A0123,Company 0123,APAC,Mid-Market,2024-07,996.0,0,0,1
123,A0123,Company 0123,APAC,Mid-Market,2024-09,3432.0,0,0,3
123,A0123,Company 0123,APAC,Mid-Market,2024-10,1092.0,0,0,1
123,A0123,Company 0123,APAC,Mid-Market,2024-11,3852.0,0,0,3
123,A0123,Company 0123,APAC,Mid-Market,2024-12,0,1416.0,0,1
124,A0124,Company 0124,LATAM,Mid-Market,2023-02,3672.0,1380.0,0,4
124,A0124,Company 0124,LATAM,Mid-Market,2023-03,0,1020.0,0,1
124,A0124,Company 0124,LATAM,Mid-Market,2023-04,1392.0,0,0,1
124,A0124,Company 0124,LATAM,Mid-Market,2023-05,3660.0,0,0,3
124,A0124,Company 0124,LATAM,Mid-Market,2023-06,1308.0,0,0,1
124,A0124,Company 0124,LATAM,Mid-Market,2023-07,1104.0,0,0,1
124,A0124,Company 0124,LATAM,Mid-Market,2023-08,1212.0,0,0,1
124,A0124,Company 0124,LATAM,Mid-Market,2023-11,3696.0,0,0,3
124,A0124,Company 0124,LATAM,Mid-Market,2024-01,1392.0,0,0,1
124,A0124,Company 0124,LATAM,Mid-Market,2024-02,960.0,0,0,1
124,A0124,Company 0124,LATAM,Mid-Market,2024-03,2232.0,0,0,2
124,A0124,Company 0124,LATAM,Mid-Market,2024-07,1020.0,0,0,1
124,A0124,Company 0124,LATAM,Mid-Market,2024-08,2460.0,0,0,2
124,A0124,Company 0124,LATAM,Mid-Market,2024-09,1104.0,0,0,1
124,A0124,Company 0124,LATAM,Mid-Market,2024-11,0,2532.0,0,2
131,A0131,Company 0131,LATAM,SMB,2023-01,663.0,0,252.0,3
131,A0131,Company 0131,LATAM,SMB,2023-04,357.0,0,0,1
131,A0131,Company 0131,LATAM,SMB,2023-05,486.0,0,0,2
131,A0131,Company 0131,LATAM,SMB,2023-06,0,345.0,0,1
131,A0131,Company 0131,LATAM,SMB,2023-08,342.0,288.0,0,2
131,A0131,Company 0131,LATAM,SMB,2023-11,0,636.0,0,2
131,A0131,Company 0131,LATAM,SMB,2023-12,657.0,0,0,2
131,A0131,Company 0131,LATAM,SMB,2024-01,864.0,0,0,3
131,A0131,Company 0131,LATAM,SMB,2024-02,273.0,0,0,1
131,A0131,Company 0131,LATAM,SMB,2024-05,294.0,0,0,1
131,A0131,Company 0131,LATAM,SMB,2024-07,258.0,0,0,1
131,A0131,Company 0131,LATAM,SMB,2024-08,570.0,0,0,2
131,A0131,Company 0131,LATAM,SMB,2024-09,345.0,0,0,1
131,A0131,Company 0131,LATAM,SMB,2024-10,255.0,0,0,1
131,A0131,Company 0131,LATAM,SMB,2024-11,570.0,0,0,2
135,A0135,Company 0135,Europe,SMB,2023-02,0,285.0,0,1
135,A0135,Company 0135,Europe,SMB,2023-03,0,279.0,0,1
135,A0135,Company 0135,Europe,SMB,2023-06,318.0,0,0,1
135,A0135,Company 0135,Europe,SMB,2023-07,360.0,0,0,1
135,A0135,Company 0135,Europe,SMB,2023-08,264.0,0,0,1
135,A0135,Company 0135,Europe,SMB,2023-09,579.0,0,0,2
135,A0135,Company 0135,Europe,SMB,2023-10,903.0,0,0,3
135,A0135,Company 0135,Europe,SMB,2023-11,321.0,0,0,1
135,A0135,Company 0135,Europe,SMB,2023-12,255.0,0,0,1
135,A0135,Company 0135,Europe,SMB,2024-01,0,906.0,0,3
135,A0135,Company 0135,Europe,SMB,2024-03,252.0,0,0,1
135,A0135,Company 0135,Europe,SMB,2024-04,0,357.0,0,1
135,A0135,Company 0135,Europe,SMB,2024-05,870.0,0,0,3
135,A0135,Company 0135,Europe,SMB,2024-06,0,282.0,0,1
135,A0135,Company 0135,Europe,SMB,2024-07,0,351.0,0,1
135,A0135,Company 0135,Europe,SMB,2024-09,315.0,0,0,1
135,A0135,Company 0135,Europe,SMB,2024-11,306.0,240.0,0,2
138,A0138,Company 0138,Europe,Mid-Market,2023-05,3300.0,0,0,3
138,A0138,Company 0138,Europe,Mid-Market,2023-06,2184.0,1248.0,0,3
138,A0138,Company 0138,Europe,Mid-Market,2023-07,984.0,0,0,1
138,A0138,Company 0138,Europe,Mid-Market,2023-08,3660.0,0,0,3
138,A0138,Company 0138,Europe,Mid-Market,2023-09,0,1284.0,0,1
138,A0138,Company 0138,Europe,Mid-Market,2023-12,1212.0,0,0,1
138,A0138,Company 0138,Europe,Mid-Market,2024-01,2352.0,0,0,2
138,A0138,Company 0138,Europe,Mid-Market,2024-02,1248.0,0,0,1
138,A0138,Company 0138,Europe,Mid-Market,2024-03,1020.0,2652.0,0,3
138,A0138,Company 0138,Europe,Mid-Market,2024-04,4692.0,0,0,4
138,A0138,Company 0138,Europe,Mid-Market,2024-05,1440.0,0,0,1
138,A0138,Company 0138,Europe,Mid-Market,2024-08,1128.0,0,0,1
138,A0138,Company 0138,Europe,Mid-Market,2024-11,1404.0,0,0,1
140,A0140,Company 0140,LATAM,Enterprise,2023-01,4140.0,0,0,1
140,A0140,Company 0140,LATAM,Enterprise,2023-02,3735.0,3600.0,0,2
140,A0140,Company 0140,LATAM,Enterprise,2023-03,0,4320.0,0,1
140,A0140,Company 0140,LATAM,Enterprise,2023-04,8235.0,0,0,2
140,A0140,Company 0140,LATAM,Enterprise,2023-05,4095.0,4095.0,0,2
140,A0140,Company 0140,LATAM,Enterprise,2023-08,4230.0,0,0,1
140,A0140,Company 0140,LATAM,Enterprise,2023-10,3780.0,0,0,1
140,A0140,Company 0140,LATAM,Enterprise,2024-01,0,0,5265.0,1
140,A0140,Company 0140,LATAM,Enterprise,2024-03,4275.0,0,0,1
140,A0140,Company 0140,LATAM,Enterprise,2024-04,13995.0,0,0,3
140,A0140,Company 0140,LATAM,Enterprise,2024-05,9675.0,0,0,2
140,A0140,Company 0140,LATAM,Enterprise,2024-06,4590.0,0,0,1
140,A0140,Company 0140,LATAM,Enterprise,2024-07,4140.0,0,0,1
140,A0140,Company 0140,LATAM,Enterprise,2024-08,4050.0,0,0,1
140,A0140,Company 0140,LATAM,Enterprise,2024-09,4905.0,4500.0,0,2
140,A0140,Company 0140,LATAM,Enterprise,2024-10,4140.0,0,0,1
140,A0140,Company 0140,LATAM,Enterprise,2024-11,5175.0,0,0,1
140,A0140,Company 0140,LATAM,Enterprise,2024-12,4815.0,0,0,1
143,A0143,Company 0143,LATAM,SMB,2023-01,0,627.0,0,2
143,A0143,Company 0143,LATAM,SMB,2023-02,684.0,0,0,2
143,A0143,Company 0143,LATAM,SMB,2023-04,252.0,0,0,1
143,A0143,Company 0143,LATAM,SMB,2023-05,519.0,933.0,0,5
143,A0143,Company 0143,LATAM,SMB,2023-06,0,357.0,0,1
143,A0143,Company 0143,LATAM,SMB,2023-07,249.0,0,0,1
143,A0143,Company 0143,LATAM,SMB,2023-08,279.0,255.0,0,2
143,A0143,Company 0143,LATAM,SMB,2023-09,0,294.0,0,1
143,A0143,Company 0143,LATAM,SMB,2023-10,327.0,0,0,1
143,A0143,Company 0143,LATAM,SMB,2023-11,678.0,0,0,2
143,A0143,Company 0143,LATAM,SMB,2024-01,267.0,0,0,1
143,A0143,Company 0143,LATAM,SMB,2024-02,333.0,0,0,1
143,A0143,Company 0143,LATAM,SMB,2024-03,309.0,0,0,1
143,A0143,Company 0143,LATAM,SMB,2024-04,240.0,0,0,1
143,A0143,Company 0143,LATAM,SMB,2024-05,327.0,0,0,1
143,A0143,Company 0143,LATAM,SMB,2024-07,0,264.0,0,1
143,A0143,Company 0143,LATAM,SMB,2024-10,255.0,0,0,1
145,A0145,Company 0145,Europe,Mid-Market,2023-02,2448.0,0,996.0,3
145,A0145,Company 0145,Europe,Mid-Market,2023-03,2424.0,0,0,2
145,A0145,Company 0145,Europe,Mid-Market,2023-05,1248.0,0,0,1
145,A0145,Company 0145,Europe,Mid-Market,2023-06,0,1356.0,0,1
145,A0145,Company 0145,Europe,Mid-Market,2023-07,0,1248.0,0,1
145,A0145,Company 0145,Europe,Mid-Market,2023-10,1392.0,0,0,1
145,A0145,Company 0145,Europe,Mid-Market,2023-11,1236.0,1404.0,0,2
145,A0145,Company 0145,Europe,Mid-Market,2023-12,2064.0,0,0,2
145,A0145,Company 0145,Europe,Mid-Market,2024-01,2580.0,0,0,2
145,A0145,Company 0145,Europe,Mid-Market,2024-03,2376.0,1020.0,0,3
145,A0145,Company 0145,Europe,Mid-Market,2024-04,972.0,0,0,1
145,A0145,Company 0145,Europe,Mid-Market,2024-06,0,1392.0,0,1
145,A0145,Company 0145,Europe,Mid-Market,2024-07,1224.0,0,0,1
145,A0145,Company 0145,Europe,Mid-Market,2024-08,1032.0,0,0,1
145,A0145,Company 0145,Europe,Mid-Market,2024-09,1380.0,1296.0,0,2
145,A0145,Company 0145,Europe,Mid-Market,2024-10,0,1344.0,0,1
153,A0153,Company 0153,LATAM,Mid-Market,2023-02,1188.0,0,0,1
153,A0153,Company 0153,LATAM,Mid-Market,2023-03,1332.0,0,0,1
153,A0153,Company 0153,LATAM,Mid-Market,2023-05,1212.0,0,0,1
153,A0153,Company 0153,LATAM,Mid-Market,2023-06,1284.0,0,0,1
153,A0153,Company 0153,LATAM,Mid-Market,2023-07,2304.0,0,0,2
153,A0153,Company 0153,LATAM,Mid-Market,2023-08,1212.0,0,0,1
153,A0153,Company 0153,LATAM,Mid-Market,2023-10,0,1440.0,0,1
153,A0153,Company 0153,LATAM,Mid-Market,2023-11,1104.0,0,0,1
153,A0153,Company 0153,LATAM,Mid-Market,2023-12,3516.0,0,0,3
153,A0153,Company 0153,LATAM,Mid-Market,2024-01,1080.0,0,0,1
153,A0153,Company 0153,LATAM,Mid-Market,2024-03,2184.0,0,0,2
153,A0153,Company 0153,LATAM,Mid-Market,2024-05,1284.0,0,0,1
153,A0153,Company 0153,LATAM,Mid-Market,2024-06,1068.0,1092.0,0,2
153,A0153,Company 0153,LATAM,Mid-Market,2024-08,1164.0,0,0,1
153,A0153,Company 0153,LATAM,Mid-Market,2024-09,0,972.0,0,1
153,A0153,Company 0153,LATAM,Mid-Market,2024-10,4692.0,0,0,4
153,A0153,Company 0153,LATAM,Mid-Market,2024-11,1272.0,0,0,1
154,A0154,Company 0154,North America,Mid-Market,2023-01,1296.0,1056.0,0,2
154,A0154,Company 0154,North America,Mid-Market,2023-03,1416.0,0,0,1
154,A0154,Company 0154,North America,Mid-Market,2023-04,0,1284.0,0,1
154,A0154,Company 0154,North America,Mid-Market,2023-05,1068.0,1404.0,0,2
154,A0154,Company 0154,North America,Mid-Market,2023-06,2304.0,0,0,2
154,A0154,Company 0154,North America,Mid-Market,2023-07,1428.0,0,0,1
154,A0154,Company 0154,North America,Mid-Market,2023-08,1332.0,0,0,1
154,A0154,Company 0154,North America,Mid-Market,2023-09,1428.0,0,0,1
154,A0154,Company 0154,North America,Mid-Market,2024-01,2448.0,0,0,2
154,A0154,Company 0154,North America,Mid-Market,2024-05,2520.0,0,0,2
154,A0154,Company 0154,North America,Mid-Market,2024-07,1212.0,1116.0,0,2
154,A0154,Company 0154,North America,Mid-Market,2024-08,1104.0,0,0,1
154,A0154,Company 0154,North America,Mid-Market,2024-09,1188.0,1224.0,0,2
154,A0154,Company 0154,North America,Mid-Market,2024-10,4392.0,0,0,4
154,A0154,Company 0154,North America,Mid-Market,2024-11,1008.0,0,0,1
156,A0156,Company 0156,North America,Mid-Market,2023-01,1008.0,0,0,1
156,A0156,Company 0156,North America,Mid-Market,2023-02,1176.0,0,0,1
156,A0156,Company 0156,North America,Mid-Market,2023-04,2400.0,0,0,2
156,A0156,Company 0156,North America,Mid-Market,2023-05,2424.0,0,0,2
156,A0156,Company 0156,North America,Mid-Market,2023-08,2364.0,0,0,2
156,A0156,Company 0156,North America,Mid-Market,2023-09,2196.0,0,0,2
156,A0156,Company 0156,North America,Mid-Market,2023-11,2280.0,1140.0,0,3
156,A0156,Company 0156,North America,Mid-Market,2023-12,2280.0,0,0,2
156,A0156,Company 0156,North America,Mid-Market,2024-01,2328.0,0,0,2
156,A0156,Company 0156,North America,Mid-Market,2024-03,2580.0,0,0,2
156,A0156,Company 0156,North America,Mid-Market,2024-06,1056.0,0,0,1
156,A0156,Company 0156,North America,Mid-Market,2024-08,0,1008.0,0,1
156,A0156,Company 0156,North America,Mid-Market,2024-09,1164.0,0,0,1
156,A0156,Company 0156,North America,Mid-Market,2024-11,1068.0,0,0,1
156,A0156,Company 0156,North America,Mid-Market,2024-12,1104.0,1404.0,0,2
164,A0164,Company 0164,Europe,SMB,2023-01,306.0,0,0,1
164,A0164,Company 0164,Europe,SMB,2023-02,312.0,0,0,1
164,A0164,Company 0164,Europe,SMB,2023-03,321.0,0,0,1
164,A0164,Company 0164,Europe,SMB,2023-04,939.0,303.0,0,4
164,A0164,Company 0164,Europe,SMB,2023-05,285.0,0,0,1
164,A0164,Company 0164,Europe,SMB,2023-08,315.0,0,0,1
164,A0164,Company 0164,Europe,SMB,2023-10,300.0,0,0,1
164,A0164,Company 0164,Europe,SMB,2023-11,276.0,285.0,0,2
164,A0164,Company 0164,Europe,SMB,2024-01,0,357.0,0,1
164,A0164,Company 0164,Europe,SMB,2024-02,285.0,0,0,1
164,A0164,Company 0164,Europe,SMB,2024-05,264.0,0,0,1
164,A0164,Company 0164,Europe,SMB,2024-06,0,252.0,0,1
164,A0164,Company 0164,Europe,SMB,2024-07,321.0,0,0,1
164,A0164,Company 0164,Europe,SMB,2024-09,306.0,0,0,1
164,A0164,Company 0164,Europe,SMB,2024-10,0,936.0,0,3
164,A0164,Company 0164,Europe,SMB,2024-11,285.0,330.0,0,2
164,A0164,Company 0164,Europe,SMB,2024-12,603.0,0,0,2
170,A0170,Company 0170,APAC,SMB,2023-03,294.0,0,0,1
170,A0170,Company 0170,APAC,SMB,2023-04,0,360.0,0,1
170,A0170,Company 0170,APAC,SMB,2023-05,840.0,0,0,3
170,A0170,Company 0170,APAC,SMB,2023-08,267.0,0,0,1
170,A0170,Company 0170,APAC,SMB,2023-09,276.0,321.0,0,2
170,A0170,Company 0170,APAC,SMB,2023-10,540.0,0,0,2
170,A0170,Company 0170,APAC,SMB,2023-11,312.0,0,0,1
170,A0170,Company 0170,APAC,SMB,2023-12,600.0,0,0,2
170,A0170,Company 0170,APAC,SMB,2024-02,918.0,0,0,3
170,A0170,Company 0170,APAC,SMB,2024-06,285.0,0,0,1
170,A0170,Company 0170,APAC,SMB,2024-09,0,261.0,0,1
170,A0170,Company 0170,APAC,SMB,2024-10,1035.0,0,0,3
170,A0170,Company 0170,APAC,SMB,2024-11,255.0,0,351.0,2
170,A0170,Company 0170,APAC,SMB,2024-12,600.0,0,0,2
173,A0173,Company 0173,Europe,Mid-Market,2023-02,2424.0,0,0,2
173,A0173,Company 0173,Europe,Mid-Market,2023-04,960.0,0,0,1
173,A0173,Company 0173,Europe,Mid-Market,2023-06,0,2256.0,0,2
173,A0173,Company 0173,Europe,Mid-Market,2023-07,1308.0,1044.0,0,2
173,A0173,Company 0173,Europe,Mid-Market,2023-09,1260.0,0,0,1
173,A0173,Company 0173,Europe,Mid-Market,2023-10,2520.0,0,0,2
173,A0173,Company 0173,Europe,Mid-Market,2023-11,1224.0,0,0,1
173,A0173,Company 0173,Europe,Mid-Market,2024-01,1248.0,1068.0,0,2
173,A0173,Company 0173,Europe,Mid-Market,2024-03,2496.0,0,0,2
173,A0173,Company 0173,Europe,Mid-Market,2024-04,1188.0,0,0,1
173,A0173,Company 0173,Europe,Mid-Market,2024-05,1152.0,1272.0,0,2
173,A0173,Company 0173,Europe,Mid-Market,2024-06,1044.0,0,0,1
173,A0173,Company 0173,Europe,Mid-Market,2024-07,1044.0,0,0,1
173,A0173,Company 0173,Europe,Mid-Market,2024-08,0,1284.0,0,1
173,A0173,Company 0173,Europe,Mid-Market,2024-09,1092.0,1296.0,0,2
173,A0173,Company 0173,Europe,Mid-Market,2024-10,972.0,0,0,1
173,A0173,Company 0173,Europe,Mid-Market,2024-12,1368.0,0,0,1
176,A0176,Company 0176,North America,SMB,2023-02,273.0,0,0,1
176,A0176,Company 0176,North America,SMB,2023-03,561.0,300.0,0,3
176,A0176,Company 0176,North America,SMB,2023-04,927.0,0,0,3
176,A0176,Company 0176,North America,SMB,2023-05,309.0,0,0,1
176,A0176,Company 0176,North America,SMB,2023-07,294.0,252.0,0,2
176,A0176,Company 0176,North America,SMB,2023-09,306.0,0,0,1
176,A0176,Company 0176,North America,SMB,2023-11,519.0,0,0,2
176,A0176,Company 0176,North America,SMB,2024-01,276.0,0,0,1
176,A0176,Company 0176,North America,SMB,2024-03,0,288.0,0,1
176,A0176,Company 0176,North America,SMB,2024-05,258.0,0,0,1
176,A0176,Company 0176,North America,SMB,2024-06,699.0,0,0,2
176,A0176,Company 0176,North America,SMB,2024-07,252.0,0,0,1
176,A0176,Company 0176,North America,SMB,2024-09,315.0,0,312.0,2
176,A0176,Company 0176,North America,SMB,2024-10,303.0,0,0,1
176,A0176,Company 0176,North America,SMB,2024-12,303.0,681.0,0,3
178,A0178,Company 0178,APAC,SMB,2023-02,276.0,0,0,1
178,A0178,Company 0178,APAC,SMB,2023-03,285.0,0,0,1
178,A0178,Company 0178,APAC,SMB,2023-04,0,279.0,0,1
178,A0178,Company 0178,APAC,SMB,2023-06,0,333.0,0,1
178,A0178,Company 0178,APAC,SMB,2023-07,651.0,0,345.0,3
178,A0178,Company 0178,APAC,SMB,2023-08,279.0,0,0,1
178,A0178,Company 0178,APAC,SMB,2023-09,585.0,339.0,0,3
178,A0178,Company 0178,APAC,SMB,2023-11,291.0,0,0,1
178,A0178,Company 0178,APAC,SMB,2024-01,246.0,0,0,1
178,A0178,Company 0178,APAC,SMB,2024-02,351.0,0,0,1
178,A0178,Company 0178,APAC,SMB,2024-03,678.0,252.0,0,3
178,A0178,Company 0178,APAC,SMB,2024-04,291.0,540.0,0,3
178,A0178,Company 0178,APAC,SMB,2024-05,594.0,0,0,2
178,A0178,Company 0178,APAC,SMB,2024-07,594.0,0,0,2
178,A0178,Company 0178,APAC,SMB,2024-09,249.0,0,0,1
179,A0179,Company 0179,Europe,SMB,2023-02,297.0,0,0,1
179,A0179,Company 0179,Europe,SMB,2023-03,951.0,0,0,3
179,A0179,Company 0179,Europe,SMB,2023-05,669.0,0,0,2
179,A0179,Company 0179,Europe,SMB,2023-06,0,267.0,0,1
179,A0179,Company 0179,Europe,SMB,2023-07,318.0,0,0,1
179,A0179,Company 0179,Europe,SMB,2023-08,255.0,597.0,0,3
179,A0179,Company 0179,Europe,SMB,2023-09,0,273.0,0,1
179,A0179,Company 0179,Europe,SMB,2023-10,534.0,0,0,2
179,A0179,Company 0179,Europe,SMB,2023-11,342.0,0,0,1
179,A0179,Company 0179,Europe,SMB,2024-01,312.0,0,0,1
179,A0179,Company 0179,Europe,SMB,2024-02,270.0,0,0,1
179,A0179,Company 0179,Europe,SMB,2024-03,312.0,0,0,1
179,A0179,Company 0179,Europe,SMB,2024-05,0,243.0,0,1
179,A0179,Company 0179,Europe,SMB,2024-06,306.0,0,0,1
179,A0179,Company 0179,Europe,SMB,2024-07,309.0,0,0,1
179,A0179,Company 0179,Europe,SMB,2024-08,0,315.0,0,1
179,A0179,Company 0179,Europe,SMB,2024-10,342.0,0,0,1
179,A0179,Company 0179,Europe,SMB,2024-11,0,294.0,0,1
179,A0179,Company 0179,Europe,SMB,2024-12,0,360.0,0,1
180,A0180,Company 0180,North America,SMB,2023-02,324.0,0,0,1
180,A0180,Company 0180,North America,SMB,2023-03,339.0,0,0,1
180,A0180,Company 0180,North America,SMB,2023-04,312.0,0,0,1
180,A0180,Company 0180,North America,SMB,2023-05,564.0,0,0,2
180,A0180,Company 0180,North America,SMB,2023-06,0,0,252.0,1
180,A0180,Company 0180,North America,SMB,2023-07,0,591.0,0,2
180,A0180,Company 0180,North America,SMB,2023-10,297.0,0,0,1
180,A0180,Company 0180,North America,SMB,2023-11,651.0,0,0,2
180,A0180,Company 0180,North America,SMB,2023-12,0,357.0,0,1
180,A0180,Company 0180,North America,SMB,2024-01,258.0,0,0,1
180,A0180,Company 0180,North America,SMB,2024-02,264.0,0,0,1
180,A0180,Company 0180,North America,SMB,2024-04,276.0,0,0,1
180,A0180,Company 0180,North America,SMB,2024-05,315.0,0,0,1
180,A0180,Company 0180,North America,SMB,2024-06,345.0,0,0,1
180,A0180,Company 0180,North America,SMB,2024-07,321.0,333.0,0,2
180,A0180,Company 0180,North America,SMB,2024-08,339.0,0,0,1
180,A0180,Company 0180,North America,SMB,2024-09,540.0,0,0,2
180,A0180,Company 0180,North America,SMB,2024-12,963.0,0,0,3
181,A0181,Company 0181,APAC,SMB,2023-02,0,312.0,0,1
181,A0181,Company 0181,APAC,SMB,2023-03,690.0,0,0,2
181,A0181,Company 0181,APAC,SMB,2023-04,315.0,0,0,1
181,A0181,Company 0181,APAC,SMB,2023-06,252.0,582.0,0,3
181,A0181,Company 0181,APAC,SMB,2023-08,321.0,0,0,1
181,A0181,Company 0181,APAC,SMB,2023-09,1629.0,0,0,5
181,A0181,Company 0181,APAC,SMB,2023-10,657.0,0,0,2
181,A0181,Company 0181,APAC,SMB,2023-11,282.0,0,0,1
181,A0181,Company 0181,APAC,SMB,2024-04,699.0,351.0,0,3
181,A0181,Company 0181,APAC,SMB,2024-05,279.0,0,0,1
181,A0181,Company 0181,APAC,SMB,2024-07,507.0,0,0,2
181,A0181,Company 0181,APAC,SMB,2024-09,288.0,0,0,1
181,A0181,Company 0181,APAC,SMB,2024-10,282.0,0,0,1
181,A0181,Company 0181,APAC,SMB,2024-11,333.0,0,0,1
182,A0182,Company 0182,North America,Mid-Market,2023-01,1200.0,0,0,1
182,A0182,Company 0182,North America,Mid-Market,2023-05,1164.0,0,0,1
182,A0182,Company 0182,North America,Mid-Market,2023-06,0,1164.0,0,1
182,A0182,Company 0182,North America,Mid-Market,2023-07,984.0,0,0,1
182,A0182,Company 0182,North America,Mid-Market,2023-08,2244.0,0,0,2
182,A0182,Company 0182,North America,Mid-Market,2023-10,1200.0,0,0,1
182,A0182,Company 0182,North America,Mid-Market,2023-11,0,972.0,0,1
182,A0182,Company 0182,North America,Mid-Market,2024-01,1092.0,0,0,1
182,A0182,Company 0182,North America,Mid-Market,2024-03,2196.0,1236.0,0,3
182,A0182,Company 0182,North America,Mid-Market,2024-04,1344.0,1272.0,1224.0,3
182,A0182,Company 0182,North America,Mid-Market,2024-05,2256.0,1320.0,0,3
182,A0182,Company 0182,North America,Mid-Market,2024-09,5064.0,0,0,4
182,A0182,Company 0182,North America,Mid-Market,2024-10,960.0,0,0,1
182,A0182,Company 0182,North America,Mid-Market,2024-12,1020.0,1428.0,0,2
189,A0189,Company 0189,LATAM,Mid-Market,2023-02,2628.0,0,0,2
189,A0189,Company 0189,LATAM,Mid-Market,2023-03,0,1056.0,0,1
189,A0189,Company 0189,LATAM,Mid-Market,2023-04,0,960.0,0,1
189,A0189,Company 0189,LATAM,Mid-Market,2023-08,1080.0,0,0,1
189,A0189,Company 0189,LATAM,Mid-Market,2023-12,1272.0,1416.0,0,2
189,A0189,Company 0189,LATAM,Mid-Market,2024-01,3852.0,1344.0,0,4
189,A0189,Company 0189,LATAM,Mid-Market,2024-02,2376.0,2604.0,0,4
189,A0189,Company 0189,LATAM,Mid-Market,2024-03,0,1260.0,0,1
189,A0189,Company 0189,LATAM,Mid-Market,2024-04,1140.0,0,0,1
189,A0189,Company 0189,LATAM,Mid-Market,2024-05,2184.0,0,0,2
189,A0189,Company 0189,LATAM,Mid-Market,2024-06,1020.0,0,0,1
189,A0189,Company 0189,LATAM,Mid-Market,2024-07,1344.0,0,0,1
